Local Authority,Library,Date,Name,Attendees
Cambridgeshire,Ramsey,28-09-2019,Other Events (Adult),10
Cambridgeshire,Ramsey,28-09-2019,Other Events (Adult),10
Cambridgeshire,Ramsey,30-09-2019,Partner Events,166
Cambridgeshire,Ramsey,01-10-2019,Other Events (Adult),2
Cambridgeshire,Ramsey,04-10-2019,Rhymetimes,28
Cambridgeshire,Ramsey,04-10-2019,Rhymetimes,14
Cambridgeshire,Ramsey,08-10-2019,Other Events (Adult),3
Cambridgeshire,Ramsey,11-10-2019,Rhymetimes,24
Cambridgeshire,Ramsey,11-10-2019,Rhymetimes,21
Cambridgeshire,Ramsey,13-10-2019,Other Events (Adult),43
Cambridgeshire,Ramsey,15-10-2019,Other Events (Adult),4
Cambridgeshire,Ramsey,17-10-2019,Other Events (Adult),7
Cambridgeshire,Ramsey,18-10-2019,Rhymetimes,16
Cambridgeshire,Ramsey,18-10-2019,Rhymetimes,17
Cambridgeshire,Ramsey,19-10-2019,Other Events (Adult),47
Cambridgeshire,Ramsey,22-10-2019,Other Events (Adult),7
Cambridgeshire,Ramsey,22-10-2019,Other Events (Children),25
Cambridgeshire,Ramsey,29-10-2019,Other Events (Adult),5
Cambridgeshire,Ramsey,01-11-2019,Rhymetimes,32
Cambridgeshire,Ramsey,01-11-2019,Rhymetimes,21
Cambridgeshire,Ramsey,02-11-2019,Other Events (Adult),8
Cambridgeshire,Ramsey,05-11-2019,Assisted Digital,1
Cambridgeshire,Ramsey,05-11-2019,Assisted Digital,3
Cambridgeshire,Ramsey,08-11-2019,Rhymetimes,23
Cambridgeshire,Ramsey,08-11-2019,Rhymetimes,13
Cambridgeshire,Ramsey,12-11-2019,Assisted Digital,2
Cambridgeshire,Ramsey,12-11-2019,Assisted Digital,1
Cambridgeshire,Ramsey,15-11-2019,Rhymetimes,14
Cambridgeshire,Ramsey,15-11-2019,Rhymetimes,7
Cambridgeshire,Ramsey,16-11-2019,Partner Events,56
Cambridgeshire,Ramsey,19-11-2019,Assisted Digital,1
Cambridgeshire,Ramsey,19-11-2019,Assisted Digital,1
Cambridgeshire,Ramsey,21-11-2019,Other Events (Adult),8
Cambridgeshire,Ramsey,21-11-2019,Partner Events,50
Cambridgeshire,Ramsey,22-11-2019,Rhymetimes,16
Cambridgeshire,Ramsey,22-11-2019,Rhymetimes,11
Cambridgeshire,Ramsey,26-11-2019,Assisted Digital,2
Cambridgeshire,Ramsey,26-11-2019,Assisted Digital,1
Cambridgeshire,Ramsey,29-11-2019,Rhymetimes,17
Cambridgeshire,Ramsey,29-11-2019,Rhymetimes,9
Cambridgeshire,Ramsey,30-11-2019,Other Events (Adult),50
Cambridgeshire,Ramsey,03-12-2019,Assisted Digital,2
Cambridgeshire,Ramsey,03-12-2019,Assisted Digital,2
Cambridgeshire,Ramsey,06-12-2019,Rhymetimes,25
Cambridgeshire,Ramsey,06-12-2019,Rhymetimes,9
Cambridgeshire,Ramsey,07-12-2019,Partner Events,111
Cambridgeshire,Ramsey,13-12-2019,Rhymetimes,12
Cambridgeshire,Ramsey,19-12-2019,Other Events (Adult),8
Cambridgeshire,Rock Road,08-04-2019,Other Events (Adult),6
Cambridgeshire,Rock Road,15-04-2019,Other Events (Adult),8
Cambridgeshire,Rock Road,16-04-2019,Assisted Digital,1
Cambridgeshire,Rock Road,16-04-2019,Assisted Digital,1
Cambridgeshire,Rock Road,18-04-2019,Assisted Digital,1
Cambridgeshire,Rock Road,20-04-2019,Other Events (Children),37
Cambridgeshire,Rock Road,23-04-2019,Other Events (Adult),5
Cambridgeshire,Rock Road,24-04-2019,Assisted Digital,1
Cambridgeshire,Rock Road,29-04-2019,Other Events (Adult),7
Cambridgeshire,Rock Road,11-05-2019,Rhymetimes,39
Cambridgeshire,Rock Road,11-05-2019,Storytimes,34
Cambridgeshire,Rock Road,11-05-2019,Partner Events,150
Cambridgeshire,Rock Road,13-05-2019,Other Events (Adult),8
Cambridgeshire,Rock Road,20-05-2019,Other Events (Adult),9
Cambridgeshire,Rock Road,23-05-2019,Assisted Digital,1
Cambridgeshire,Rock Road,03-06-2019,Other Events (Adult),6
Cambridgeshire,Rock Road,10-06-2019,Other Events (Adult),7
Cambridgeshire,Rock Road,15-06-2019,Storytimes,29
Cambridgeshire,Rock Road,15-06-2019,Rhymetimes,34
Cambridgeshire,Rock Road,17-06-2019,Other Events (Adult),9
Cambridgeshire,Rock Road,20-06-2019,Outreach (Children),181
Cambridgeshire,Rock Road,20-06-2019,Outreach (Children),9
Cambridgeshire,Rock Road,24-06-2019,Assisted Digital,1
Cambridgeshire,Rock Road,24-06-2019,Other Events (Adult),8
Cambridgeshire,Rock Road,01-07-2019,Other Events (Adult),5
Cambridgeshire,Rock Road,02-07-2019,Assisted Digital,1
Cambridgeshire,Rock Road,04-07-2019,Assisted Digital,1
Cambridgeshire,Rock Road,06-07-2019,Other Events (Adult),11
Cambridgeshire,Rock Road,08-07-2019,Other Events (Adult),8
Cambridgeshire,Rock Road,09-07-2019,Outreach (Children),431
Cambridgeshire,Rock Road,13-07-2019,Partner Events,160
Cambridgeshire,Rock Road,14-07-2019,Partner Events,106
Cambridgeshire,Rock Road,15-07-2019,Other Events (Adult),6
Cambridgeshire,Rock Road,20-07-2019,Rhymetimes,29
Cambridgeshire,Rock Road,20-07-2019,Storytimes,24
Cambridgeshire,Rock Road,22-07-2019,Other Events (Adult),5
Cambridgeshire,Rock Road,24-07-2019,Other Events (Children),6
Cambridgeshire,Rock Road,31-07-2019,Other Events (Children),15
Cambridgeshire,Rock Road,02-08-2019,Assisted Digital,1
Cambridgeshire,Rock Road,03-08-2019,Assisted Digital,1
Cambridgeshire,Rock Road,05-08-2019,Other Events (Adult),0
Cambridgeshire,Rock Road,07-08-2019,Other Events (Children),4
Cambridgeshire,Rock Road,12-08-2019,Other Events (Adult),7
Cambridgeshire,Rock Road,14-08-2019,Other Events (Children),12
Cambridgeshire,Rock Road,19-08-2019,Other Events (Adult),5
Cambridgeshire,Rock Road,21-08-2019,Other Events (Children),7
Cambridgeshire,Rock Road,27-08-2019,Other Events (Adult),6
Cambridgeshire,Rock Road,28-08-2019,Other Events (Children),10
Cambridgeshire,Rock Road,02-09-2019,Other Events (Adult),6
Cambridgeshire,Rock Road,09-09-2019,Other Events (Adult),8
Cambridgeshire,Rock Road,14-09-2019,Rhymetimes,20
Cambridgeshire,Rock Road,14-09-2019,Storytimes,18
Cambridgeshire,Rock Road,16-09-2019,Other Events (Adult),3
Cambridgeshire,Rock Road,23-09-2019,Assisted Digital,1
Cambridgeshire,Rock Road,23-09-2019,Other Events (Adult),3
Cambridgeshire,Rock Road,28-09-2019,Other Events (Children),60
Cambridgeshire,Rock Road,30-09-2019,Other Events (Adult),7
Cambridgeshire,Rock Road,03-10-2019,Assisted Digital,0
Cambridgeshire,Rock Road,07-10-2019,Other Events (Adult),8
Cambridgeshire,Rock Road,12-10-2019,Rhymetimes,35
Cambridgeshire,Rock Road,12-10-2019,Storytimes,30
Cambridgeshire,Rock Road,12-10-2019,Partner Events,125
Cambridgeshire,Rock Road,16-12-2019,Assisted Digital,1
Cambridgeshire,Rock Road,09-11-2019,Rhymetimes,26
Cambridgeshire,Rock Road,09-11-2019,Storytimes,21
Cambridgeshire,Rock Road,07-12-2019,Rhymetimes,25
Cambridgeshire,Rock Road,07-12-2019,Storytimes,20
Cambridgeshire,Rock Road,14-10-2019,Other Events (Adult),10
Cambridgeshire,Rock Road,21-10-2019,Other Events (Adult),7
Cambridgeshire,Rock Road,28-10-2019,Other Events (Adult),11
Cambridgeshire,Rock Road,04-11-2019,Other Events (Adult),8
Cambridgeshire,Rock Road,11-11-2019,Other Events (Adult),9
Cambridgeshire,Rock Road,18-11-2019,Other Events (Adult),6
Cambridgeshire,Rock Road,25-11-2019,Other Events (Adult),9
Cambridgeshire,Rock Road,02-12-2019,Other Events (Adult),4
Cambridgeshire,Rock Road,09-12-2019,Other Events (Adult),10
Cambridgeshire,Rock Road,16-12-2019,Other Events (Adult),8
Cambridgeshire,Sawston,20-05-2019,Class Visits,29
Cambridgeshire,Sawston,16-04-2019,Other Events (Children),35
Cambridgeshire,Sawston,28-05-2019,Other Events (Children),16
Cambridgeshire,Sawston,09-04-2019,Storytimes,14
Cambridgeshire,Sawston,08-05-2019,Storytimes,14
Cambridgeshire,Sawston,06-08-2019,Other Events (Children),29
Cambridgeshire,Sawston,13-08-2019,Other Events (Children),32
Cambridgeshire,Sawston,30-08-2019,Other Events (Children),9
Cambridgeshire,Sawston,20-09-2019,Assisted Digital,1
Cambridgeshire,Sawston,21-09-2019,Other Events (Children),90
Cambridgeshire,Sawston,22-10-2019,Other Events (Children),12
Cambridgeshire,Sawston,12-06-2019,Storytimes,0
Cambridgeshire,Sawston,10-07-2019,Storytimes,17
Cambridgeshire,Sawston,14-08-2019,Storytimes,0
Cambridgeshire,Sawston,11-09-2019,Storytimes,0
Cambridgeshire,Sawston,09-10-2019,Storytimes,7
Cambridgeshire,Sawston,13-11-2019,Storytimes,3
Cambridgeshire,Sawtry,03-04-2019,Rhymetimes,18
Cambridgeshire,Sawtry,06-04-2019,Other Events (Children),6
Cambridgeshire,Sawtry,10-04-2019,Other Events (Children),2
Cambridgeshire,Sawtry,13-04-2019,Other Events (Children),3
Cambridgeshire,Sawtry,23-04-2019,Other Events (Adult),2
Cambridgeshire,Sawtry,24-04-2019,Rhymetimes,23
Cambridgeshire,Sawtry,27-04-2019,Other Events (Children),2
Cambridgeshire,Sawtry,01-05-2019,Rhymetimes,17
Cambridgeshire,Sawtry,01-05-2019,Assisted Digital,1
Cambridgeshire,Sawtry,01-05-2019,Assisted Digital,1
Cambridgeshire,Sawtry,04-05-2019,Other Events (Children),2
Cambridgeshire,Sawtry,08-05-2019,Rhymetimes,10
Cambridgeshire,Sawtry,14-05-2019,Assisted Digital,1
Cambridgeshire,Sawtry,15-05-2019,Rhymetimes,21
Cambridgeshire,Sawtry,18-05-2019,Other Events (Children),4
Cambridgeshire,Sawtry,22-05-2019,Rhymetimes,19
Cambridgeshire,Sawtry,24-05-2019,Assisted Digital,1
Cambridgeshire,Sawtry,25-05-2019,Other Events (Children),2
Cambridgeshire,Sawtry,25-05-2019,Other Events (Adult),21
Cambridgeshire,Sawtry,29-05-2019,Rhymetimes,12
Cambridgeshire,Sawtry,31-05-2019,Assisted Digital,1
Cambridgeshire,Sawtry,04-06-2019,Other Events (Adult),2
Cambridgeshire,Sawtry,05-06-2019,Storytimes,16
Cambridgeshire,Sawtry,12-06-2019,Rhymetimes,20
Cambridgeshire,Sawtry,12-06-2019,Storytimes,10
Cambridgeshire,Sawtry,19-06-2019,Rhymetimes,15
Cambridgeshire,Sawtry,22-06-2019,Other Events (Children),3
Cambridgeshire,Sawtry,26-06-2019,Rhymetimes,36
Cambridgeshire,Sawtry,29-06-2019,Other Events (Children),9
Cambridgeshire,Sawtry,07-06-2019,Assisted Digital,1
Cambridgeshire,Sawtry,11-06-2019,Assisted Digital,1
Cambridgeshire,Sawtry,12-06-2019,Assisted Digital,1
Cambridgeshire,Sawtry,02-07-2019,Other Events (Adult),3
Cambridgeshire,Sawtry,02-07-2019,Assisted Digital,2
Cambridgeshire,Sawtry,02-07-2019,Assisted Digital,1
Cambridgeshire,Sawtry,03-07-2019,Rhymetimes,25
Cambridgeshire,Sawtry,06-07-2019,Other Events (Adult),5
Cambridgeshire,Sawtry,09-07-2019,Assisted Digital,2
Cambridgeshire,Sawtry,09-07-2019,Assisted Digital,0
Cambridgeshire,Sawtry,10-07-2019,Rhymetimes,29
Cambridgeshire,Sawtry,13-07-2019,Other Events (Children),4
Cambridgeshire,Sawtry,16-07-2019,Assisted Digital,2
Cambridgeshire,Sawtry,16-07-2019,Assisted Digital,1
Cambridgeshire,Sawtry,17-07-2019,Rhymetimes,22
Cambridgeshire,Sawtry,20-07-2019,Other Events (Children),3
Cambridgeshire,Sawtry,20-07-2019,Other Events (Adult),3
Cambridgeshire,Sawtry,23-07-2019,Assisted Digital,0
Cambridgeshire,Sawtry,27-07-2019,Other Events (Adult),5
Cambridgeshire,Sawtry,19-07-2019,Assisted Digital,1
Cambridgeshire,Sawtry,17-07-2019,Assisted Digital,1
Cambridgeshire,Sawtry,26-07-2019,Assisted Digital,1
Cambridgeshire,Sawtry,03-08-2019,Other Events (Adult),5
Cambridgeshire,Sawtry,06-08-2019,Assisted Digital,1
Cambridgeshire,Sawtry,06-08-2019,Engage IT,1
Cambridgeshire,Sawtry,07-08-2019,SRC ? Activities,2
Cambridgeshire,Sawtry,10-08-2019,Other Events (Adult),2
Cambridgeshire,Sawtry,14-08-2019,SRC ? Activities,4
Cambridgeshire,Sawtry,20-08-2019,SRC ? Activities,5
Cambridgeshire,Sawtry,20-08-2019,Assisted Digital,1
Cambridgeshire,Sawtry,27-08-2019,Engage IT,1
Cambridgeshire,Sawtry,27-08-2019,Assisted Digital,2
Cambridgeshire,Sawtry,31-08-2019,SRC ? Activities,3
Cambridgeshire,Sawtry,31-08-2019,Other Events (Adult),5
Cambridgeshire,Sawtry,03-09-2019,Engage IT,3
Cambridgeshire,Sawtry,03-09-2019,Other Events (Adult),6
Cambridgeshire,Sawtry,04-09-2019,Rhymetimes,15
Cambridgeshire,Sawtry,07-09-2019,Other Events (Adult),3
Cambridgeshire,Sawtry,10-09-2019,Engage IT,1
Cambridgeshire,Sawtry,11-09-2019,Rhymetimes,26
Cambridgeshire,Sawtry,17-09-2019,Engage IT,2
Cambridgeshire,Sawtry,18-09-2019,Rhymetimes,23
Cambridgeshire,Sawtry,24-09-2019,Engage IT,2
Cambridgeshire,Sawtry,25-09-2019,Rhymetimes,24
Cambridgeshire,Sawtry,28-09-2019,Other Events (Adult),4
Cambridgeshire,Sawtry,01-10-2019,Other Events (Adult),6
Cambridgeshire,Sawtry,02-10-2019,Rhymetimes,30
Cambridgeshire,Sawtry,12-10-2019,Other Events (Adult),3
Cambridgeshire,Sawtry,15-10-2019,Engage IT,2
Cambridgeshire,Sawtry,16-10-2019,Partner Events,3
Cambridgeshire,Sawtry,16-10-2019,Rhymetimes,38
Cambridgeshire,Sawtry,22-10-2019,Engage IT,3
Cambridgeshire,Sawtry,23-10-2019,Rhymetimes,0
Cambridgeshire,Sawtry,27-10-2019,Assisted Digital,1
Cambridgeshire,Sawtry,30-10-2019,Rhymetimes,36
Cambridgeshire,Sawtry,05-11-2019,Other Events (Adult),6
Cambridgeshire,Sawtry,05-11-2019,Engage IT,1
Cambridgeshire,Sawtry,06-11-2019,Rhymetimes,47
Cambridgeshire,Sawtry,12-11-2019,Engage IT,1
Cambridgeshire,Sawtry,13-11-2019,Rhymetimes,51
Cambridgeshire,Sawtry,19-11-2019,Rhymetimes,58
Cambridgeshire,Sawtry,27-11-2019,Rhymetimes,19
Cambridgeshire,Sawtry,30-11-2019,Other Events (Children),7
Cambridgeshire,Sawtry,03-12-2019,Assisted Digital,1
Cambridgeshire,Sawtry,04-12-2019,Rhymetimes,39
Cambridgeshire,Sawtry,07-12-2019,Other Events (Children),6
Cambridgeshire,Sawtry,07-12-2019,Other Events (Adult),5
Cambridgeshire,Sawtry,07-12-2019,Other Events (Children),2
Cambridgeshire,Sawtry,11-12-2019,Rhymetimes,24
Cambridgeshire,Sawtry,14-12-2019,Other Events (Adult),1
Cambridgeshire,Sawtry,14-12-2019,Other Events (Children),3
Cambridgeshire,Sawtry,18-12-2019,Rhymetimes,25
Cambridgeshire,Soham,02-04-2019,Engage Events,30
Cambridgeshire,Soham,02-04-2019,Rhymetimes,18
Cambridgeshire,Soham,03-04-2019,Partner Events,33
Cambridgeshire,Soham,04-04-2019,Other Events (Adult),9
Cambridgeshire,Soham,04-04-2019,Assisted Digital,1
Cambridgeshire,Soham,05-04-2019,Partner Events,6
Cambridgeshire,Soham,05-04-2019,Assisted Digital,1
Cambridgeshire,Soham,10-04-2019,Partner Events,11
Cambridgeshire,Soham,12-04-2019,Assisted Digital,1
Cambridgeshire,Soham,13-04-2019,Other Events (Children),6
Cambridgeshire,Soham,13-04-2019,Assisted Digital,1
Cambridgeshire,Soham,15-04-2019,Rhymetimes,14
Cambridgeshire,Soham,16-04-2019,Assisted Digital,2
Cambridgeshire,Soham,17-04-2019,Other Events (Children),0
Cambridgeshire,Soham,17-04-2019,Partner Events,8
Cambridgeshire,Soham,23-04-2019,Assisted Digital,2
Cambridgeshire,Soham,24-04-2019,Partner Events,14
Cambridgeshire,Soham,25-04-2019,Assisted Digital,2
Cambridgeshire,Soham,26-04-2019,Partner Events,17
Cambridgeshire,Soham,26-04-2019,Assisted Digital,1
Cambridgeshire,Soham,27-04-2019,Assisted Digital,1
Cambridgeshire,Soham,29-04-2019,Rhymetimes,10
Cambridgeshire,Soham,01-05-2019,Partner Events,40
Cambridgeshire,Soham,02-05-2019,Other Events (Adult),8
Cambridgeshire,Soham,03-05-2019,Assisted Digital,1
Cambridgeshire,Soham,07-05-2019,Engage Events,22
Cambridgeshire,Soham,08-05-2019,Partner Events,17
Cambridgeshire,Soham,11-05-2019,Other Events (Children),4
Cambridgeshire,Soham,13-05-2019,Rhymetimes,15
Cambridgeshire,Soham,15-05-2019,Partner Events,8
Cambridgeshire,Soham,17-05-2019,Assisted Digital,1
Cambridgeshire,Soham,20-05-2019,Rhymetimes,8
Cambridgeshire,Soham,22-05-2019,Partner Events,10
Cambridgeshire,Soham,29-05-2019,Partner Events,13
Cambridgeshire,Soham,30-05-2019,Other Events (Children),12
Cambridgeshire,Soham,30-05-2019,Assisted Digital,1
Cambridgeshire,Soham,03-06-2019,Rhymetimes,15
Cambridgeshire,Soham,04-06-2019,Other Events (Children),39
Cambridgeshire,Soham,04-06-2019,Engage Events,20
Cambridgeshire,Soham,05-06-2019,Partner Events,6
Cambridgeshire,Soham,06-06-2019,Other Events (Adult),6
Cambridgeshire,Soham,04-07-2019,SRC - Outreach,380
Cambridgeshire,Soham,18-07-2019,SRC - Outreach,62
Cambridgeshire,Soham,19-07-2019,Assisted Digital,1
Cambridgeshire,Soham,22-07-2019,Assisted Digital,1
Cambridgeshire,Soham,26-07-2019,SRC ? Activities,20
Cambridgeshire,Soham,30-07-2019,SRC ? Activities,45
Cambridgeshire,Soham,30-07-2019,SRC ? Activities,55
Cambridgeshire,Soham,31-07-2019,Other Events (Adult),40
Cambridgeshire,Soham,02-08-2019,Assisted Digital,1
Cambridgeshire,Soham,03-08-2019,Assisted Digital,1
Cambridgeshire,Soham,06-08-2019,Engage Events,20
Cambridgeshire,Soham,06-08-2019,SRC ? Activities,21
Cambridgeshire,Soham,09-08-2019,SRC ? Activities,45
Cambridgeshire,Soham,09-08-2019,Assisted Digital,0
Cambridgeshire,Soham,13-08-2019,SRC ? Activities,17
Cambridgeshire,Soham,14-08-2019,Partner Events,9
Cambridgeshire,Soham,15-08-2019,Assisted Digital,0
Cambridgeshire,Soham,16-08-2019,SRC ? Activities,16
Cambridgeshire,Soham,16-08-2019,Assisted Digital,0
Cambridgeshire,Soham,19-08-2019,Rhymetimes,9
Cambridgeshire,Soham,20-08-2019,SRC ? Activities,16
Cambridgeshire,Soham,21-08-2019,Partner Events,7
Cambridgeshire,Soham,23-08-2019,Assisted Digital,1
Cambridgeshire,Soham,27-08-2019,SRC - Outreach,8
Cambridgeshire,Soham,28-08-2019,Partner Events,2
Cambridgeshire,Soham,02-09-2019,Rhymetimes,16
Cambridgeshire,Soham,03-09-2019,Engage Events,18
Cambridgeshire,Soham,04-09-2019,Partner Events,28
Cambridgeshire,Soham,05-09-2019,Other Events (Adult),8
Cambridgeshire,Soham,09-09-2019,Rhymetimes,12
Cambridgeshire,Soham,11-09-2019,Partner Events,13
Cambridgeshire,Soham,13-09-2019,Assisted Digital,1
Cambridgeshire,Soham,14-09-2019,SRC - Ceremonies,64
Cambridgeshire,Soham,14-09-2019,Other Events (Children),6
Cambridgeshire,Soham,16-09-2019,Rhymetimes,13
Cambridgeshire,Soham,18-09-2019,Partner Events,9
Cambridgeshire,Soham,19-09-2019,Assisted Digital,1
Cambridgeshire,Soham,20-09-2019,Assisted Digital,2
Cambridgeshire,Soham,21-09-2019,Assisted Digital,1
Cambridgeshire,Soham,23-09-2019,Rhymetimes,12
Cambridgeshire,Soham,25-09-2019,Partner Events,5
Cambridgeshire,Soham,27-09-2019,Partner Events,12
Cambridgeshire,Soham,30-09-2019,Outreach (Adults),40
Cambridgeshire,Soham,30-09-2019,Rhymetimes,14
Cambridgeshire,Soham,01-10-2019,Engage Events,18
Cambridgeshire,Soham,01-10-2019,Engage Events,18
Cambridgeshire,Soham,02-10-2019,Partner Events,8
Cambridgeshire,Soham,03-10-2019,Assisted Digital,1
Cambridgeshire,Soham,03-10-2019,Other Events (Adult),4
Cambridgeshire,Soham,07-10-2019,Rhymetimes,14
Cambridgeshire,Soham,09-10-2019,Partner Events,16
Cambridgeshire,Soham,10-10-2019,Assisted Digital,1
Cambridgeshire,Soham,12-10-2019,Other Events (Children),0
Cambridgeshire,Soham,12-10-2019,Other Events (Children),0
Cambridgeshire,Soham,14-10-2019,Rhymetimes,20
Cambridgeshire,Soham,16-10-2019,Partner Events,5
Cambridgeshire,Soham,18-10-2019,Partner Events,20
Cambridgeshire,Soham,18-10-2019,Assisted Digital,0
Cambridgeshire,Soham,20-10-2019,Partner Events,12
Cambridgeshire,Soham,22-10-2019,Other Events (Children),12
Cambridgeshire,Soham,23-10-2019,Partner Events,8
Cambridgeshire,Soham,24-10-2019,Assisted Digital,0
Cambridgeshire,Soham,25-10-2019,Assisted Digital,0
Cambridgeshire,Soham,26-10-2019,Partner Events,10
Cambridgeshire,Soham,28-10-2019,Rhymetimes,8
Cambridgeshire,Soham,30-10-2019,Partner Events,9
Cambridgeshire,Soham,31-10-2019,Assisted Digital,1
Cambridgeshire,Soham,01-11-2019,Assisted Digital,1
Cambridgeshire,Soham,04-11-2019,Rhymetimes,19
Cambridgeshire,Soham,05-11-2019,Engage Events,26
Cambridgeshire,Soham,07-11-2019,Other Events (Adult),5
Cambridgeshire,Soham,09-11-2019,Partner Events,19
Cambridgeshire,Soham,09-11-2019,Assisted Digital,1
Cambridgeshire,Soham,09-11-2019,Other Events (Children),4
Cambridgeshire,Soham,11-11-2019,Rhymetimes,16
Cambridgeshire,Soham,12-11-2019,Other Events (Children),48
Cambridgeshire,Soham,13-11-2019,Partner Events,15
Cambridgeshire,Soham,15-11-2019,Partner Events,11
Cambridgeshire,Soham,18-11-2019,Rhymetimes,18
Cambridgeshire,Soham,20-11-2019,Partner Events,7
Cambridgeshire,Soham,21-11-2019,Class Visits,23
Cambridgeshire,Soham,22-11-2019,Assisted Digital,1
Cambridgeshire,Soham,22-11-2019,Other Events (Adult),12
